stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
62:26525,62:26525,"INCHY-EN-ARTOIS - Mairie - N°8","",50.178483,3.051239,,,0,STOPAREA:62:7306,,
62:26530,62:26530,"BREBIERES - Supermarché - Abri - Poteau","",50.338979,3.015594,,,0,STOPAREA:62:6249,,
62:26570,62:26570,"BREBIERES - Supermarché - Abri","",50.338446,3.014126,,,0,STOPAREA:62:6249,,
62:26577,62:26577,"GOUY-SOUS-BELLONNE - Le Mont - Rue H. Hermant - Abri","",50.307696,3.058812,,,0,STOPAREA:62:7056,,
62:26578,62:26578,"GOUY-SOUS-BELLONNE - Le Mont - Rue H. Hermant - F Abri","",50.307672,3.058747,,,0,STOPAREA:62:7056,,
62:26581,62:26581,"CORBEHEM - Mairie - Abri","",50.335328,3.049317,,,0,STOPAREA:62:6502,,
62:26582,62:26582,"CORBEHEM - Mairie - F Abri - N°15","",50.335298,3.049342,,,0,STOPAREA:62:6502,,
62:26593,62:26593,"IZEL-LES-EQUERCHIN - La Bascule - Poteau","",50.360768,2.947943,,,0,STOPAREA:62:7344,,
62:26594,62:26594,"IZEL-LES-EQUERCHIN - La Bascule - F Poteau","",50.360712,2.947936,,,0,STOPAREA:62:7344,,
62:26602,62:26602,"QUIERY-LA-MOTTE - Rue d'Izel - N°1 - F Poteau","",50.368334,2.97757,,,0,STOPAREA:62:8152,,
62:26603,62:26603,"NOYELLES-SOUS-BELLONNE - Rue de Vitry - Abri Com","",50.308614,3.028251,,,0,STOPAREA:62:7937,,
62:26604,62:26604,"NOYELLES-SOUS-BELLONNE - Rue de Vitry - Abri CG","",50.308685,3.028116,,,0,STOPAREA:62:7937,,
62:26630,62:26630,"BELLONNE - Mairie - F Abri","",50.303207,3.042344,,,0,STOPAREA:62:5975,,
62:26631,62:26631,"BELLONNE - Mairie - Abri","",50.303247,3.042121,,,0,STOPAREA:62:5975,,
62:26633,62:26633,"ETAING - Rue de Sailly - Abri","",50.273829,2.998267,,,0,STOPAREA:62:6839,,
62:26647,62:26647,"GOUY-SOUS-BELLONNE - Monument aux Morts - Abri","",50.311361,3.056617,,,0,STOPAREA:62:7057,,
62:26648,62:26648,"GOUY-SOUS-BELLONNE - Monument aux Morts - F Abri","",50.311379,3.056549,,,0,STOPAREA:62:7057,,
62:26653,62:26653,"BREBIERES - Cité Brisse - Abri","",50.341269,3.035239,,,0,STOPAREA:62:6242,,
62:26654,62:26654,"BREBIERES - Cité Brisse - F Abri","",50.341308,3.035262,,,0,STOPAREA:62:6242,,
62:26679,62:26679,"GAVRELLE - Eglise - Abri CG","",50.330862,2.886355,,,0,STOPAREA:62:7022,,
62:26680,62:26680,"ROEUX - Rue Eugène Dumont - Abri","",50.299688,2.895907,,,0,STOPAREA:62:8321,,
62:26695,62:26695,"QUIERY-LA-MOTTE - Eglise - F Abri","",50.36455,2.976152,,,0,STOPAREA:62:8150,,
62:26698,62:26698,"FRESNES-LES-MONTAUBAN - Résidence les Lilas - Abri","",50.337516,2.933749,,,0,STOPAREA:62:6968,,
62:26699,62:26699,"NEUVIREUIL - Eglise - Abri CG - N°7","",50.351409,2.910125,,,0,STOPAREA:62:7882,,
62:26700,62:26700,"NEUVIREUIL - Eglise - Abri - Poteau","",50.35134,2.910044,,,0,STOPAREA:62:7882,,
62:26701,62:26701,"OPPY - Place du 19 Mars 1962 - Abri","",50.346985,2.890204,,,0,STOPAREA:62:7975,,
62:26702,62:26702,"OPPY - Place du 19 Mars 1962 - F Abri","",50.347003,2.890265,,,0,STOPAREA:62:7975,,
62:26703,62:26703,"IZEL-LES-EQUERCHIN - Rue d'Esquerchin - Poteau - N°1","",50.363312,2.951272,,,0,STOPAREA:62:7345,,
62:26705,62:26705,"MONCHY-LE-PREUX - Place de la Mairie - Abri","",50.270923,2.893825,,,0,STOPAREA:62:7775,,
62:26706,62:26706,"SAILLY-EN-OSTREVENT - Eglise - Abri","",50.288421,2.99301,,,0,STOPAREA:62:8369,,
62:26707,62:26707,"SAILLY-EN-OSTREVENT - Eglise - F Abri","",50.288396,2.99305,,,0,STOPAREA:62:8369,,
62:26728,62:26728,"ROEUX - Monument aux Morts - Abri","",50.296978,2.896995,,,0,STOPAREA:62:8319,,
62:26729,62:26729,"ROEUX - Chapelle - F Abri","",50.296308,2.902475,,,0,STOPAREA:62:8315,,
62:26731,62:26731,"PELVES - Chapelle - Abri - F N°48","",50.289959,2.909599,,,0,STOPAREA:62:8056,,
62:26769,62:26769,"ROEUX - Monument aux Morts - F Abri","",50.296978,2.897047,,,0,STOPAREA:62:8319,,
62:26770,62:26770,"ROEUX - Rue Eugène Dumont - F Abri","",50.299657,2.895999,,,0,STOPAREA:62:8321,,
62:26771,62:26771,"GAVRELLE - Eglise - Poteau Artis","",50.330844,2.886585,,,0,STOPAREA:62:7022,,
62:26772,62:26772,"PLOUVAIN - Ecole - Mairie - Abri","",50.306979,2.923159,,,0,STOPAREA:62:8087,,
62:26773,62:26773,"IZEL-LES-EQUERCHIN - Rue d'Esquerchin - Abri - N°4","",50.363312,2.95148,,,0,STOPAREA:62:7345,,
62:26788,62:26788,"PELVES - Chapellle - F Abri - N°48","",50.290059,2.909813,,,0,STOPAREA:62:8056,,
62:26789,62:26789,"PELVES - Mairie - F Abri","",50.29049,2.915319,,,0,STOPAREA:62:8057,,
62:26827,62:26827,"ROEUX - Chapelle - Abri","",50.296337,2.902538,,,0,STOPAREA:62:8315,,
62:26869,62:26869,"HESDIN - Collège des 7 Vallées - Descente","",50.3699,2.039907,,,0,STOPAREA:62:7232,,
62:26881,62:26881,"TILLOY-LES-MOFFLAINES - Lycée Agricole - Abri","",50.280733,2.811701,,,0,STOPAREA:62:8755,,
62:26890,62:26890,"ARRAS - Lycée Guy Mollet - Face Lycée","",50.279444,2.795586,,,0,STOPAREA:62:5709,,
62:26891,62:26891,"ARRAS - Lycée Guy Mollet - Côté Lycée","",50.279508,2.795582,,,0,STOPAREA:62:5709,,
62:26892,62:26892,"ARRAS - Lycée Carnot","",50.287546,2.774578,,,0,STOPAREA:62:5708,,
62:26897,62:26897,"FAMPOUX - Mairie - Abri","",50.302459,2.868868,,,0,STOPAREA:62:6861,,
62:26898,62:26898,"FAMPOUX - Mairie - Poteau","",50.302449,2.86908,,,0,STOPAREA:62:6861,,
62:26922,62:26922,"HESDIN - Collège des 7 Vallées - Montée","",50.369805,2.041106,,,0,STOPAREA:62:7232,,
62:26925,62:26925,"ARRAS - Vauban - int Place de Marseille","",50.286692,2.770269,,,0,STOPAREA:62:5725,,
62:26930,62:26930,"ARRAS - La Fontaine - F Int Ch de Wailly","",50.287491,2.749646,,,0,STOPAREA:62:5705,,
62:26931,62:26931,"ARRAS - La Fontaine - Int Ch de wailly","",50.287449,2.750165,,,0,STOPAREA:62:5705,,
62:26933,62:26933,"ARRAS - Hôpital - Rue Auguste Dumand","",50.297045,2.755007,,,0,STOPAREA:62:5704,,
62:26934,62:26934,"ARRAS - Hôpital - Av. Winston Churchill","",50.297244,2.754414,,,0,STOPAREA:62:5704,,
62:26935,62:26935,"ARRAS - Eglise Saint-Paul - N°147","",50.298722,2.745508,,,0,STOPAREA:62:5695,,
62:26936,62:26936,"ARRAS - Eglise Saint-Paul - F N°145","",50.298803,2.745756,,,0,STOPAREA:62:5695,,
62:26977,62:26977,"SAUDEMONT - Eglise - Abri","",50.244165,3.041657,,,0,STOPAREA:62:8635,,
62:26978,62:26978,"SAUDEMONT - Eglise - F Abri","",50.244186,3.041609,,,0,STOPAREA:62:8635,,
62:26979,62:26979,"ECOURT-SAINT-QUENTIN - Pompes Funèbres - N°11bis","",50.249578,3.063234,,,0,STOPAREA:62:9372,,
62:26980,62:26980,"ECOURT-SAINT-QUENTIN - Pompes Funèbres - F N°11bis","",50.249616,3.063451,,,0,STOPAREA:62:9372,,
62:26981,62:26981,"ECOURT-SAINT-QUENTIN - Int Chemin de Becquerel","",50.26129,3.089533,,,0,STOPAREA:62:6717,,
62:26982,62:26982,"ECOURT-SAINT-QUENTIN - Int Chemin Eclusettes","",50.261752,3.090245,,,0,STOPAREA:62:6717,,
62:26984,62:26984,"BUISSY - Mairie - Ecole - F N°14 - Abri","",50.206317,3.04246,,,0,STOPAREA:62:6301,,
62:26985,62:26985,"QUEANT - Ecole - N°17 - Abri","",50.178903,2.985253,,,0,STOPAREA:62:8118,,
62:26988,62:26988,"LAGNICOURT-MARCEL - Place du Train de Loos N°10 - Mai","",50.157768,2.957686,,,0,STOPAREA:62:7359,,
62:26991,62:26991,"PRONVILLE-EN-ARTOIS - Place Jean Moulin - Abri","",50.175119,3.003048,,,0,STOPAREA:62:8114,,
62:26992,62:26992,"DOIGNIES - Ecole - Place de la Mairie - Abri","",50.128241,3.015667,,,0,STOPAREA:62:5396,,
62:26995,62:26995,"BOURSIES - Mairie - Abri","",50.140616,3.034919,,,0,STOPAREA:62:5376,,
62:26997,62:26997,"INCHY-EN-ARTOIS - Mairie Face - Face N°8","",50.178517,3.051125,,,0,STOPAREA:62:7306,,
62:27016,62:27016,"ECOURT-SAINT-QUENTIN - Rue de Palluel - F Abri","",50.254713,3.077659,,,0,STOPAREA:62:6719,,
62:27017,62:27017,"ECOURT-SAINT-QUENTIN - Rue de Palluel - Abri","",50.254768,3.077674,,,0,STOPAREA:62:6719,,
62:27025,62:27025,"BIACHE-SAINT-VAAST - Rue Albert Thomas - F Abri","",50.30544,2.95197,,,0,STOPAREA:62:6070,,
62:27026,62:27026,"BIACHE-SAINT-VAAST - Rue Albert Thomas - Abri","",50.305519,2.951871,,,0,STOPAREA:62:6070,,
62:27027,62:27027,"BIACHE-SAINT-VAAST - Rue du Maréchal Foch - Abri","",50.310152,2.948894,,,0,STOPAREA:62:6071,,
62:27028,62:27028,"BIACHE-SAINT-VAAST - Rue du Maréchal Foch - F Abri","",50.310087,2.94889,,,0,STOPAREA:62:6071,,
62:27031,62:27031,"ROEUX - Eglise - Rue de la Mairie - N°2","",50.294148,2.898675,,,0,STOPAREA:62:8316,,
62:27040,62:27040,"LECLUSE - Bourrelier - Abri","",50.275447,3.037893,,,0,STOPAREA:62:5445,,
62:27041,62:27041,"LECLUSE - Bourrelier - F Abri","",50.275569,3.03792,,,0,STOPAREA:62:5445,,
62:27042,62:27042,"LECLUSE - Mairie - Monument - F N°12","",50.278266,3.038662,,,0,STOPAREA:62:5446,,
62:27043,62:27043,"LECLUSE - Mairie - Monument - N°12","",50.278147,3.038556,,,0,STOPAREA:62:5446,,
62:27044,62:27044,"SAUCHY-CAUCHY - Mairie - Rue Viéville - F Abri","",50.236188,3.097332,,,0,STOPAREA:62:8630,,
62:27045,62:27045,"SAUCHY-CAUCHY - Mairie - Rue Viéville - Abri","",50.236258,3.097319,,,0,STOPAREA:62:8630,,
62:27046,62:27046,"OISY-LE-VERGER - Place - Rue Leon Fresnoy  - Abri","",50.251621,3.122251,,,0,STOPAREA:62:7970,,
62:27047,62:27047,"OISY-LE-VERGER - Place - R Leon Fresnoy  - F Abri","",50.251683,3.122249,,,0,STOPAREA:62:7970,,
62:27048,62:27048,"PALLUEL - Eglise - Rue d en Haut","",50.267328,3.099343,,,0,STOPAREA:62:8029,,
62:27049,62:27049,"PALLUEL - Eglise - Rue d en Haut - Abri","",50.267212,3.099408,,,0,STOPAREA:62:8029,,
62:27050,62:27050,"ECOURT-SAINT-QUENTIN - Eglise - F Abri","",50.249921,3.070781,,,0,STOPAREA:62:6716,,
62:27051,62:27051,"ECOURT-SAINT-QUENTIN - Eglise - Abri","",50.249969,3.070781,,,0,STOPAREA:62:6716,,
62:27053,62:27053,"ETAING - Rue de Sailly","",50.273974,2.998066,,,0,STOPAREA:62:6839,,
62:27054,62:27054,"SAILLY-SUR-LA-LYS - La Poste - Ecole George Sand","",50.657267,2.770508,,,0,STOPAREA:62:8375,,
62:27071,62:27071,"ECOURT-SAINT-QUENTIN - Rue Jean Jaurès - N°1","",50.24959,3.065671,,,0,STOPAREA:62:9454,,
62:27072,62:27072,"ECOURT-SAINT-QUENTIN - Rue Jean Jaurès - F N°1","",50.24962,3.065673,,,0,STOPAREA:62:9454,,
62:27073,62:27073,"SAUCHY-LESTREE - Place - Mairie - F Abri","",50.22767,3.102383,,,0,STOPAREA:62:9301,,
62:27074,62:27074,"SAUCHY-LESTREE - Place - Mairie - Abri","",50.227654,3.102293,,,0,STOPAREA:62:9301,,
62:27079,62:27079,"TORTEQUESNE - Rue de Douai - Abri","",50.28918,3.040514,,,0,STOPAREA:62:8773,,
62:27080,62:27080,"GOUY-SOUS-BELLONNE - Résidence du Moulin - Poteau","",50.31185,3.062934,,,0,STOPAREA:62:9796,,
62:27090,62:27090,"ETAPLES - Lycée Professionnel Saint-Joseph","",50.513185,1.643915,,,0,STOPAREA:62:9508,,
62:27112,62:27112,"LE TOUQUET-PARIS-PLAGE - Av De Lattre de Tassigny - Abri","",50.510842,1.607329,,,0,STOPAREA:62:8777,,
62:27113,62:27113,"NEUVIREUIL - Résidence - Route Oppy N°50 bis","",50.35039,2.902826,,,0,STOPAREA:62:7883,,
62:27114,62:27114,"NEUVIREUIL - Résidence - Route Oppy N°45","",50.350517,2.903327,,,0,STOPAREA:62:7883,,
62:27116,62:27116,"FRESNES-LES-MONTAUBAN - Eglise - F Abri","",50.332813,2.93039,,,0,STOPAREA:62:6966,,
62:27117,62:27117,"QUIERY-LA-MOTTE - Rue d'Izel - N°2 bis - Poteau","",50.368365,2.977446,,,0,STOPAREA:62:8152,,
62:27118,62:27118,"ETAPLES - Lycée Prof J Verne - Av des Oyats","",50.521665,1.647811,,,0,STOPAREA:62:9507,,
62:27119,62:27119,"QUIERY-LA-MOTTE - Eglise - Abri","",50.364535,2.976115,,,0,STOPAREA:62:8150,,
62:27127,62:27127,"LE TOUQUET-PARIS-PLAGE - Quentovic - F Abri 62","",50.526199,1.591158,,,0,STOPAREA:62:9514,,
62:27129,62:27129,"LE TOUQUET-PARIS-PLAGE - Mairie","",50.520375,1.586331,,,0,STOPAREA:62:8783,,
62:27165,62:27165,"ETAPLES - Jaurès - Parking","",50.51841,1.642427,,,0,STOPAREA:62:9533,,
62:27176,62:27176,"ETAPLES - Pont Rose - F Parking","",50.512595,1.637423,,,0,STOPAREA:62:6849,,
62:27205,62:27205,"SAINT-LAURENT-BLANGY - Ecoles - N°53 - Abri","",50.301923,2.80604,,,0,STOPAREA:62:8463,,
62:27206,62:27206,"SAINT-LAURENT-BLANGY - Ecoles - F N°89 - Poteau","",50.302609,2.808172,,,0,STOPAREA:62:8463,,
62:27207,62:27207,"SAINT-LAURENT-BLANGY - MAPAD - N°1 - Abri","",50.303695,2.811108,,,0,STOPAREA:62:8468,,
62:27208,62:27208,"SAINT-LAURENT-BLANGY - MAPAD - N°2 - Poteau","",50.303666,2.811148,,,0,STOPAREA:62:8468,,
62:27209,62:27209,"SAINT-LAURENT-BLANGY - Cité d'Hervin - N°7 - Abri","",50.304535,2.815029,,,0,STOPAREA:62:8462,,
62:27210,62:27210,"SAINT-LAURENT-BLANGY - Cité d'Hervin - N°14 - Poteau","",50.30466,2.816061,,,0,STOPAREA:62:8462,,
62:27211,62:27211,"ATHIES - Attila - F N°28 - Abri","",50.304427,2.831091,,,0,STOPAREA:62:5726,,
62:27212,62:27212,"ATHIES - Attila - N°28 - Poteau","",50.304385,2.831221,,,0,STOPAREA:62:5726,,
62:27213,62:27213,"ATHIES - Cimetière - Abri","",50.303584,2.836546,,,0,STOPAREA:62:5727,,
62:27214,62:27214,"ATHIES - Cimetière - N°4 - Poteau","",50.303605,2.836181,,,0,STOPAREA:62:5727,,
62:27215,62:27215,"FAMPOUX - Rue d'Arras - F N°29 - Abri","",50.301103,2.861758,,,0,STOPAREA:62:6863,,
62:27216,62:27216,"FAMPOUX - Rue d'Arras - N°29 - Poteau","",50.301128,2.861978,,,0,STOPAREA:62:6863,,
62:27217,62:27217,"FAMPOUX - Caveng - N°55 - Abri","",50.301879,2.865628,,,0,STOPAREA:62:6860,,
62:27218,62:27218,"FAMPOUX - Caveng - Poteau","",50.30188,2.865745,,,0,STOPAREA:62:6860,,
62:27219,62:27219,"FAMPOUX - Salon de Coiffure - F N°6 - Abri","",50.303049,2.872156,,,0,STOPAREA:62:6864,,
62:27220,62:27220,"FAMPOUX - Salon de Coiffure - N°12 - Poteau","",50.30288,2.871646,,,0,STOPAREA:62:6864,,
62:27221,62:27221,"FAMPOUX - Marchelier - F N°29 - Abri","",50.304502,2.87696,,,0,STOPAREA:62:6862,,
62:27222,62:27222,"FAMPOUX - Marchelier - N°29 - Poteau","",50.304464,2.876968,,,0,STOPAREA:62:6862,,
62:27223,62:27223,"ROEUX - Bascule - F N°2 - Poteau","",50.305188,2.893805,,,0,STOPAREA:62:8314,,
62:27224,62:27224,"ROEUX - Bascule - N°2","",50.305155,2.893838,,,0,STOPAREA:62:8314,,
62:27225,62:27225,"ROEUX - Lac des Sapins - F N°19 - Poteau","",50.291373,2.900111,,,0,STOPAREA:62:8318,,
62:27226,62:27226,"ROEUX - Lac des Sapins - N°19","",50.291439,2.9001,,,0,STOPAREA:62:8318,,
62:27240,62:27240,"ROEUX - Eglise - F Eglise","",50.294373,2.89825,,,0,STOPAREA:62:8316,,
62:27267,62:27267,"HENIN-BEAUMONT - Carnot - F Eglise - Abri","",50.420416,2.948358,,,0,STOPAREA:62:7165,,
62:27269,62:27269,"HENIN-BEAUMONT - Hôtel de Ville - Station Essence","",50.418167,2.947035,,,0,STOPAREA:62:9468,,
62:27270,62:27270,"HENIN-BEAUMONT - Hôtel de Ville","",50.418434,2.94699,,,0,STOPAREA:62:9468,,
62:27274,62:27274,"HENIN-BEAUMONT - Lycée Senez - Abri - Côté Lycée","",50.408092,2.959298,,,0,STOPAREA:62:7181,,
62:27275,62:27275,"HENIN-BEAUMONT - Lycée Senez - Abri - Face Lycée","",50.408008,2.959199,,,0,STOPAREA:62:7181,,
62:27279,62:27279,"HENIN-BEAUMONT - St Henri - N°780","",50.408619,2.942388,,,0,STOPAREA:62:7182,,
62:27280,62:27280,"HENIN-BEAUMONT - St Henri - Eglise","",50.409008,2.942932,,,0,STOPAREA:62:7182,,
62:27281,62:27281,"HENIN-BEAUMONT - Delory - N°115","",50.404298,2.940342,,,0,STOPAREA:62:7168,,
62:27282,62:27282,"HENIN-BEAUMONT - Delory","",50.404048,2.940077,,,0,STOPAREA:62:7168,,
62:27283,62:27283,"HENIN-BEAUMONT - Capelle - N°507","",50.401081,2.938301,,,0,STOPAREA:62:7164,,
62:27284,62:27284,"HENIN-BEAUMONT - Capelle - F N°491","",50.401353,2.938349,,,0,STOPAREA:62:7164,,
62:27285,62:27285,"DROCOURT - La Parisienne - Ecole de Musique","",50.398677,2.936047,,,0,STOPAREA:62:6699,,
62:27286,62:27286,"DROCOURT - La Parisienne - F N°174","",50.397893,2.933716,,,0,STOPAREA:62:6699,,
62:27291,62:27291,"DROCOURT - La Chesnaie - Magasin","",50.39515,2.928768,,,0,STOPAREA:62:6698,,
62:27293,62:27293,"DROCOURT - La Chesnaie - F Magasin","",50.395324,2.929051,,,0,STOPAREA:62:6698,,
62:27295,62:27295,"DROCOURT - Mairie - N°50 - Abri","",50.3928,2.926052,,,0,STOPAREA:62:6701,,
62:27296,62:27296,"DROCOURT - Mairie - F N°71","",50.392297,2.924956,,,0,STOPAREA:62:6701,,
62:27297,62:27297,"DROCOURT - Palma - Abri - Face Résidence","",50.390131,2.920787,,,0,STOPAREA:62:6702,,
62:27298,62:27298,"DROCOURT - Palma - Abri - Côté Résidence","",50.39032,2.921225,,,0,STOPAREA:62:6702,,
62:27304,62:27304,"ROUVROY - Chapelle - F N°53 - Abri","",50.391722,2.908282,,,0,STOPAREA:62:8342,,
62:27305,62:27305,"ROUVROY - Chapelle - Abri","",50.391649,2.908548,,,0,STOPAREA:62:8342,,
62:27306,62:27306,"BOIS-BERNARD - 4 Chemins d'Izel - N°22","",50.387093,2.916141,,,0,STOPAREA:62:6133,,
62:27307,62:27307,"BOIS-BERNARD - 4 Chemins d'Izel - F N°24 - Abri","",50.387061,2.916251,,,0,STOPAREA:62:6133,,
62:27312,62:27312,"BOIS-BERNARD - Calvaire - F N°54","",50.379356,2.910892,,,0,STOPAREA:62:6131,,
62:27313,62:27313,"BOIS-BERNARD - Route d'Acheville - F N°121","",50.381864,2.907222,,,0,STOPAREA:62:6135,,
62:27314,62:27314,"BOIS-BERNARD - Route d'Acheville","",50.381763,2.906725,,,0,STOPAREA:62:6135,,
62:27316,62:27316,"ACHEVILLE - Mairie - Abri CG","",50.383411,2.884102,,,0,STOPAREA:62:5488,,
62:27317,62:27317,"ACHEVILLE - Mairie - Abri Tadao","",50.383359,2.884899,,,0,STOPAREA:62:5488,,
62:27318,62:27318,"FRESNOY-EN-GOHELLE - La Culbute - F N°2","",50.369034,2.887648,,,0,STOPAREA:62:6971,,
62:27319,62:27319,"FRESNOY-EN-GOHELLE - La Culbute - Abri","",50.368984,2.887808,,,0,STOPAREA:62:6971,,
62:27320,62:27320,"ARLEUX-EN-GOHELLE - Mairie - Rue d'Arras - F Abri","",50.363754,2.870135,,,0,STOPAREA:62:9292,,
62:27321,62:27321,"ARLEUX-EN-GOHELLE - Mairie - Rue d'Arras - Abri","",50.363676,2.869975,,,0,STOPAREA:62:9292,,
62:27324,62:27324,"ARRAS - Minelle Poste - Abri","",50.294358,2.769456,,,0,STOPAREA:62:5712,,
62:27325,62:27325,"ARRAS - Minelle Turenne","",50.294429,2.769978,,,0,STOPAREA:62:5712,,
62:27326,62:27326,"ARRAS - Minelle Poste - N°29","",50.29466,2.768864,,,0,STOPAREA:62:5712,,
62:27328,62:27328,"ARRAS - Halle aux Poissons - Abri","",50.290901,2.76886,,,0,STOPAREA:62:5702,,
62:27331,62:27331,"BOIS-BERNARD - Mairie - Poteau","",50.383918,2.911909,,,0,STOPAREA:62:6134,,
62:27332,62:27332,"BOIS-BERNARD - Mairie - F N°2 - Abri","",50.384451,2.912099,,,0,STOPAREA:62:6134,,
62:27416,62:27416,"AUXI-LE-CHATEAU - Rue des Gobelets - F N°26 - Abri","",50.230224,2.115632,,,0,STOPAREA:62:5825,,
62:27417,62:27417,"AUXI-LE-CHATEAU - Rue des Gobelets - N°26","",50.230218,2.115548,,,0,STOPAREA:62:5825,,
62:27418,62:27418,"AUXI-LE-CHATEAU - Hôtel de Ville - N°41 - Abri","",50.231637,2.11612,,,0,STOPAREA:62:5823,,
62:27419,62:27419,"AUXI-LE-CHATEAU - Hôtel de Ville - Poste","",50.231596,2.116505,,,0,STOPAREA:62:5823,,
62:27420,62:27420,"BOFFLES - Intersection Rd941 / Rd116","",50.259927,2.19123,,,0,STOPAREA:62:6120,,
62:27421,62:27421,"BOFFLES - Intersection Rd941 / Rd116 Poteau","",50.25986,2.191226,,,0,STOPAREA:62:6120,,
62:27424,62:27424,"VACQUERIE-LE-BOUCQ - Route Nationale - N°9 - Abri","",50.267622,2.220749,,,0,STOPAREA:62:8806,,
62:27425,62:27425,"VACQUERIE-LE-BOUCQ - Route Nationale - N°10","",50.267675,2.220794,,,0,STOPAREA:62:8806,,
62:27426,62:27426,"LIGNY-SUR-CANCHE - Grand Route - N°3 - Abri","",50.280381,2.256433,,,0,STOPAREA:62:7519,,
