service_id,date,exception_type
000531,20231130,1
000531,20231201,1
000531,20231202,1
000531,20231204,1
000531,20231205,1
000531,20231206,1
000531,20231207,1
000531,20231208,1
000531,20231209,1
000532,20231015,1
000532,20231021,1
000532,20231022,1
000532,20231028,1
000532,20231029,1
000532,20231101,1
000532,20231104,1
000532,20231105,1
000532,20231111,1
000532,20231112,1
000532,20231118,1
000532,20231119,1
000532,20231125,1
000532,20231126,1
000532,20231202,1
000532,20231203,1
000532,20231209,1
000533,20231023,1
000533,20231024,1
000533,20231025,1
000533,20231026,1
000533,20231027,1
000533,20231030,1
000533,20231031,1
000533,20231102,1
000533,20231103,1
000533,20231106,1
000533,20231107,1
000533,20231108,1
000533,20231109,1
000533,20231110,1
000533,20231117,1
000533,20231124,1
000533,20231127,1
000533,20231128,1
000533,20231129,1
000533,20231130,1
000533,20231201,1
000533,20231204,1
000533,20231205,1
000533,20231206,1
000533,20231207,1
000533,20231208,1
000534,20231015,1
000534,20231021,1
000534,20231022,1
000534,20231023,1
000534,20231024,1
000534,20231025,1
000534,20231026,1
000534,20231027,1
000534,20231028,1
000534,20231029,1
000534,20231030,1
000534,20231031,1
000534,20231101,1
000534,20231102,1
000534,20231103,1
000534,20231104,1
000534,20231105,1
000534,20231106,1
000534,20231107,1
000534,20231108,1
000534,20231109,1
000534,20231110,1
000534,20231111,1
000534,20231112,1
000534,20231113,1
000534,20231114,1
000534,20231115,1
000534,20231116,1
000534,20231117,1
000534,20231118,1
000534,20231119,1
000534,20231120,1
000534,20231121,1
000534,20231122,1
000534,20231123,1
000534,20231124,1
000534,20231125,1
000534,20231126,1
000534,20231127,1
000534,20231128,1
000534,20231129,1
000534,20231130,1
000534,20231201,1
000534,20231202,1
000534,20231203,1
000534,20231204,1
000534,20231205,1
000534,20231206,1
000534,20231207,1
000534,20231208,1
000534,20231209,1
000535,20231211,1
000535,20231216,1
000535,20231218,1
000535,20231223,1
000535,20231226,1
000535,20231230,1
000535,20240102,1
000535,20240106,1
000535,20240108,1
000536,20231017,1
000536,20231018,1
000536,20231019,1
000536,20231020,1
000536,20231021,1
000536,20231023,1
000536,20231024,1
000536,20231025,1
000536,20231026,1
000536,20231027,1
000536,20231028,1
000536,20231030,1
000536,20231031,1
000536,20231102,1
000536,20231103,1
000536,20231104,1
000536,20231106,1
000536,20231107,1
000536,20231108,1
000536,20231109,1
000536,20231110,1
000536,20231111,1
000536,20231113,1
000536,20231114,1
000536,20231115,1
000536,20231116,1
000536,20231117,1
000536,20231118,1
000536,20231120,1
000536,20231121,1
000536,20231122,1
000536,20231123,1
000536,20231124,1
000536,20231125,1
000536,20231127,1
000536,20231128,1
000536,20231129,1
000536,20231130,1
000536,20231201,1
000536,20231202,1
000536,20231204,1
000536,20231205,1
000536,20231206,1
000536,20231207,1
000536,20231208,1
000536,20231209,1
000537,20231212,1
000537,20231213,1
000537,20231214,1
000537,20231219,1
000537,20231220,1
000537,20231221,1
000537,20231227,1
000537,20231228,1
000537,20240103,1
000537,20240104,1
000537,20240109,1
000537,20240110,1
000537,20240111,1
000538,20231017,1
000538,20231018,1
000538,20231019,1
000538,20231023,1
000538,20231024,1
000538,20231025,1
000538,20231026,1
000538,20231030,1
000538,20231102,1
000538,20231106,1
000538,20231107,1
000538,20231108,1
000538,20231109,1
000538,20231113,1
000538,20231114,1
000538,20231115,1
000538,20231116,1
000538,20231120,1
000538,20231121,1
000538,20231122,1
000538,20231123,1
000538,20231127,1
000538,20231128,1
000538,20231129,1
000538,20231130,1
000538,20231204,1
000538,20231205,1
000538,20231206,1
000538,20231207,1
000539,20231015,1
000539,20231020,1
000539,20231021,1
000539,20231022,1
000539,20231027,1
000539,20231028,1
000539,20231029,1
000539,20231031,1
000539,20231101,1
000539,20231103,1
000539,20231104,1
000539,20231105,1
000539,20231110,1
000539,20231111,1
000539,20231112,1
000539,20231117,1
000539,20231118,1
000539,20231119,1
000539,20231124,1
000539,20231125,1
000539,20231126,1
000539,20231201,1
000539,20231202,1
000539,20231203,1
000539,20231208,1
000539,20231209,1
000540,20231017,1
000540,20231018,1
000540,20231019,1
000540,20231020,1
000540,20231023,1
000540,20231024,1
000540,20231025,1
000540,20231026,1
000540,20231027,1
000540,20231030,1
000540,20231031,1
000540,20231102,1
000540,20231103,1
000540,20231106,1
000540,20231107,1
000540,20231108,1
000540,20231109,1
000540,20231110,1
000540,20231113,1
000540,20231114,1
000540,20231115,1
000540,20231116,1
000540,20231117,1
000540,20231120,1
000540,20231121,1
000540,20231122,1
000540,20231123,1
000540,20231124,1
000540,20231127,1
000540,20231128,1
000540,20231129,1
000540,20231130,1
000540,20231201,1
000540,20231204,1
000540,20231205,1
000540,20231206,1
000540,20231207,1
000540,20231208,1
000541,20231020,1
000541,20231027,1
000541,20231031,1
000541,20231103,1
000541,20231110,1
000541,20231117,1
000541,20231124,1
000541,20231201,1
000541,20231208,1
000542,20231015,1
000542,20231016,1
000542,20231017,1
000542,20231018,1
000542,20231019,1
000542,20231022,1
000542,20231023,1
000542,20231024,1
000542,20231025,1
000542,20231026,1
000542,20231029,1
000542,20231030,1
000542,20231101,1
000542,20231102,1
000542,20231105,1
000542,20231106,1
000542,20231107,1
000542,20231108,1
000542,20231109,1
000542,20231112,1
000542,20231113,1
000542,20231114,1
000542,20231115,1
000542,20231116,1
000542,20231119,1
000542,20231120,1
000542,20231121,1
000542,20231122,1
000542,20231123,1
000542,20231126,1
000542,20231127,1
000542,20231128,1
000542,20231129,1
000542,20231130,1
000542,20231203,1
000542,20231204,1
000542,20231205,1
000542,20231206,1
000542,20231207,1
000543,20231022,1
000543,20231029,1
000543,20231101,1
000543,20231105,1
000544,20231015,1
000544,20231112,1
000544,20231119,1
000544,20231126,1
000544,20231203,1
000545,20231016,1
000545,20231017,1
000545,20231018,1
000545,20231019,1
000545,20231020,1
000545,20231021,1
000545,20231023,1
000545,20231024,1
000545,20231025,1
000545,20231026,1
000545,20231027,1
000545,20231028,1
000545,20231030,1
000545,20231031,1
000545,20231102,1
000545,20231103,1
000545,20231104,1
000545,20231106,1
000545,20231107,1
000545,20231108,1
000545,20231109,1
000545,20231110,1
000545,20231111,1
000545,20231117,1
000545,20231118,1
000545,20231124,1
000545,20231125,1
000545,20231127,1
000545,20231128,1
000545,20231129,1
000545,20231130,1
000545,20231201,1
000545,20231202,1
000545,20231204,1
000545,20231205,1
000545,20231206,1
000545,20231207,1
000545,20231208,1
000545,20231209,1
000546,20231016,1
000546,20231017,1
000546,20231018,1
000546,20231019,1
000546,20231020,1
000546,20231023,1
000546,20231024,1
000546,20231025,1
000546,20231026,1
000546,20231027,1
000546,20231030,1
000546,20231031,1
000546,20231102,1
000546,20231103,1
000546,20231106,1
000546,20231107,1
000546,20231108,1
000546,20231109,1
000546,20231110,1
000546,20231117,1
000546,20231124,1
000546,20231127,1
000546,20231128,1
000546,20231129,1
000546,20231130,1
000546,20231201,1
000546,20231204,1
000546,20231205,1
000546,20231206,1
000546,20231207,1
000546,20231208,1
000547,20231021,1
000547,20231023,1
000547,20231024,1
000547,20231025,1
000547,20231026,1
000547,20231027,1
000547,20231028,1
000547,20231030,1
000547,20231031,1
000547,20231102,1
000547,20231103,1
000547,20231104,1
000547,20231106,1
000547,20231107,1
000547,20231108,1
000547,20231109,1
000547,20231110,1
000547,20231111,1
000547,20231113,1
000547,20231114,1
000547,20231115,1
000547,20231116,1
000547,20231117,1
000547,20231118,1
000547,20231120,1
000547,20231121,1
000547,20231122,1
000547,20231123,1
000547,20231124,1
000547,20231125,1
000547,20231127,1
000547,20231128,1
000547,20231129,1
000547,20231130,1
000547,20231201,1
000547,20231202,1
000547,20231204,1
000547,20231205,1
000547,20231206,1
000547,20231207,1
000547,20231208,1
000547,20231209,1
000548,20231211,1
000548,20231212,1
000548,20231213,1
000548,20231214,1
000548,20231216,1
000548,20231218,1
000548,20231219,1
000548,20231220,1
000548,20231221,1
000548,20231223,1
000548,20231226,1
000548,20231227,1
000548,20231228,1
000548,20231230,1
000548,20240102,1
000548,20240103,1
000548,20240104,1
000548,20240106,1
000548,20240108,1
000548,20240109,1
000548,20240110,1
000548,20240111,1
000549,20231020,1
000549,20231021,1
000549,20231027,1
000549,20231028,1
000549,20231103,1
000549,20231104,1
000549,20231110,1
000549,20231111,1
000549,20231117,1
000549,20231118,1
000549,20231124,1
000549,20231125,1
000549,20231201,1
000549,20231202,1
000549,20231208,1
000549,20231209,1
000550,20231015,1
000550,20231020,1
000550,20231022,1
000550,20231027,1
000550,20231029,1
000550,20231031,1
000550,20231101,1
000550,20231103,1
000550,20231105,1
000550,20231110,1
000550,20231112,1
000550,20231117,1
000550,20231119,1
000550,20231124,1
000550,20231126,1
000550,20231201,1
000550,20231203,1
000550,20231208,1
000551,20231016,1
000551,20231017,1
000551,20231018,1
000551,20231019,1
000551,20231023,1
000551,20231024,1
000551,20231025,1
000551,20231026,1
000551,20231030,1
000551,20231102,1
000551,20231106,1
000551,20231107,1
000551,20231108,1
000551,20231109,1
000551,20231113,1
000551,20231114,1
000551,20231115,1
000551,20231116,1
000551,20231120,1
000551,20231121,1
000551,20231122,1
000551,20231123,1
000551,20231127,1
000551,20231128,1
000551,20231129,1
000551,20231130,1
000551,20231204,1
000551,20231205,1
000551,20231206,1
000551,20231207,1
000552,20231211,1
000552,20231212,1
000552,20231213,1
000552,20231214,1
000552,20231215,1
000552,20231218,1
000552,20231219,1
000552,20231220,1
000552,20231221,1
000552,20231222,1
000552,20231227,1
000552,20231228,1
000552,20231229,1
000552,20240103,1
000552,20240104,1
000552,20240105,1
000552,20240108,1
000552,20240109,1
000552,20240110,1
000552,20240111,1
000553,20231014,1
000553,20231015,1
000553,20231021,1
000553,20231022,1
000553,20231028,1
000553,20231029,1
000553,20231030,1
000553,20231031,1
000553,20231101,1
000553,20231102,1
000553,20231104,1
000553,20231105,1
000553,20231106,1
000553,20231107,1
000553,20231108,1
000553,20231109,1
000553,20231111,1
000553,20231112,1
000553,20231113,1
000553,20231114,1
000553,20231115,1
000553,20231116,1
000553,20231118,1
000553,20231119,1
000553,20231120,1
000553,20231121,1
000553,20231122,1
000553,20231123,1
000553,20231125,1
000553,20231126,1
000553,20231127,1
000553,20231128,1
000553,20231129,1
000553,20231130,1
000553,20231202,1
000553,20231203,1
000553,20231204,1
000553,20231205,1
000553,20231206,1
000553,20231207,1
000553,20231209,1
000554,20231103,1
000554,20231110,1
000554,20231117,1
000554,20231124,1
000554,20231201,1
000554,20231208,1
000555,20231101,1
000555,20231108,1
000555,20231115,1
000555,20231122,1
000555,20231129,1
000555,20231206,1
000556,20231014,1
000556,20231015,1
000556,20231021,1
000556,20231022,1
000556,20231028,1
000556,20231029,1
000556,20231030,1
000556,20231031,1
000556,20231102,1
000556,20231104,1
000556,20231105,1
000556,20231106,1
000556,20231107,1
000556,20231109,1
000556,20231111,1
000556,20231112,1
000556,20231113,1
000556,20231114,1
000556,20231116,1
000556,20231118,1
000556,20231119,1
000556,20231120,1
000556,20231121,1
000556,20231123,1
000556,20231125,1
000556,20231126,1
000556,20231127,1
000556,20231128,1
000556,20231130,1
000556,20231202,1
000556,20231203,1
000556,20231204,1
000556,20231205,1
000556,20231207,1
000556,20231209,1
000557,20231014,1
000557,20231015,1
000557,20231021,1
000557,20231022,1
000557,20231028,1
000557,20231029,1
000557,20231030,1
000557,20231031,1
000557,20231101,1
000557,20231102,1
000557,20231103,1
000557,20231104,1
000557,20231105,1
000557,20231106,1
000557,20231107,1
000557,20231108,1
000557,20231109,1
000557,20231110,1
000557,20231111,1
000557,20231112,1
000557,20231113,1
000557,20231114,1
000557,20231115,1
000557,20231116,1
000557,20231117,1
000557,20231118,1
000557,20231119,1
000557,20231120,1
000557,20231121,1
000557,20231122,1
000557,20231123,1
000557,20231124,1
000557,20231125,1
000557,20231126,1
000557,20231127,1
000557,20231128,1
000557,20231129,1
000557,20231130,1
000557,20231201,1
000557,20231202,1
000557,20231203,1
000557,20231204,1
000557,20231205,1
000557,20231206,1
000557,20231207,1
000557,20231208,1
000557,20231209,1
000558,20231016,1
000558,20231018,1
000558,20231023,1
000558,20231025,1
000558,20231030,1
000558,20231101,1
000558,20231106,1
000558,20231108,1
000558,20231113,1
000558,20231115,1
000558,20231120,1
000558,20231122,1
000558,20231127,1
000558,20231129,1
000558,20231204,1
000558,20231206,1
000559,20231017,1
000559,20231019,1
000559,20231020,1
000559,20231024,1
000559,20231026,1
000559,20231027,1
000559,20231031,1
000559,20231102,1
000559,20231103,1
000559,20231107,1
000559,20231109,1
000559,20231110,1
000559,20231114,1
000559,20231116,1
000559,20231117,1
000559,20231121,1
000559,20231123,1
000559,20231124,1
000559,20231128,1
000559,20231130,1
000559,20231201,1
000559,20231205,1
000559,20231207,1
000559,20231208,1
000560,20231014,1
000560,20231020,1
000560,20231021,1
000560,20231027,1
000560,20231028,1
000560,20231103,1
000560,20231104,1
000560,20231110,1
000560,20231111,1
000560,20231117,1
000560,20231118,1
000560,20231124,1
000560,20231125,1
000560,20231201,1
000560,20231202,1
000560,20231208,1
000560,20231209,1
000561,20231215,1
000561,20231216,1
000561,20231222,1
000561,20231223,1
000561,20231229,1
000561,20231230,1
000561,20240105,1
000561,20240106,1
000562,20231210,1
000562,20231211,1
000562,20231212,1
000562,20231213,1
000562,20231214,1
000562,20231217,1
000562,20231218,1
000562,20231219,1
000562,20231220,1
000562,20231221,1
000562,20231224,1
000562,20231225,1
000562,20231226,1
000562,20231227,1
000562,20231228,1
000562,20231231,1
000562,20240101,1
000562,20240102,1
000562,20240103,1
000562,20240104,1
000562,20240107,1
000562,20240108,1
000562,20240109,1
000562,20240110,1
000562,20240111,1
000563,20231015,1
000563,20231016,1
000563,20231017,1
000563,20231018,1
000563,20231019,1
000563,20231022,1
000563,20231023,1
000563,20231024,1
000563,20231025,1
000563,20231026,1
000563,20231029,1
000563,20231030,1
000563,20231031,1
000563,20231101,1
000563,20231102,1
000563,20231105,1
000563,20231106,1
000563,20231107,1
000563,20231108,1
000563,20231109,1
000563,20231112,1
000563,20231113,1
000563,20231114,1
000563,20231115,1
000563,20231116,1
000563,20231119,1
000563,20231120,1
000563,20231121,1
000563,20231122,1
000563,20231123,1
000563,20231126,1
000563,20231127,1
000563,20231128,1
000563,20231129,1
000563,20231130,1
000563,20231203,1
000563,20231204,1
000563,20231205,1
000563,20231206,1
000563,20231207,1
000564,20231014,1
000564,20231016,1
000564,20231017,1
000564,20231018,1
000564,20231019,1
000564,20231020,1
000564,20231021,1
000564,20231023,1
000564,20231024,1
000564,20231025,1
000564,20231026,1
000564,20231027,1
000564,20231028,1
000564,20231029,1
000564,20231030,1
000564,20231031,1
000564,20231101,1
000564,20231102,1
000564,20231103,1
000564,20231104,1
000564,20231105,1
000564,20231106,1
000564,20231107,1
000564,20231108,1
000564,20231109,1
000564,20231110,1
000564,20231111,1
000564,20231112,1
000564,20231113,1
000564,20231114,1
000564,20231115,1
000564,20231116,1
000564,20231117,1
000564,20231118,1
000564,20231119,1
000564,20231120,1
000564,20231121,1
000564,20231122,1
000564,20231123,1
000564,20231124,1
000564,20231125,1
000564,20231126,1
000564,20231127,1
000564,20231128,1
000564,20231129,1
000564,20231130,1
000564,20231201,1
000564,20231202,1
000564,20231203,1
000564,20231204,1
000564,20231205,1
000564,20231206,1
000564,20231207,1
000564,20231208,1
000564,20231209,1
000565,20231015,1
000565,20231022,1
000565,20231023,1
000565,20231024,1
000565,20231025,1
000565,20231026,1
000565,20231027,1
000565,20231028,1
000565,20231029,1
000565,20231030,1
000565,20231031,1
000565,20231101,1
000565,20231102,1
000565,20231103,1
000565,20231104,1
000565,20231105,1
000565,20231106,1
000565,20231107,1
000565,20231108,1
000565,20231109,1
000565,20231110,1
000565,20231111,1
000565,20231112,1
000565,20231113,1
000565,20231114,1
000565,20231115,1
000565,20231116,1
000565,20231117,1
000565,20231118,1
000565,20231119,1
000565,20231120,1
000565,20231121,1
000565,20231122,1
000565,20231123,1
000565,20231124,1
000565,20231125,1
000565,20231126,1
000565,20231127,1
000565,20231128,1
000565,20231129,1
000565,20231130,1
000565,20231201,1
000565,20231202,1
000565,20231203,1
000565,20231204,1
000565,20231205,1
000565,20231206,1
000565,20231207,1
000565,20231208,1
000565,20231209,1
000566,20231023,1
000566,20231024,1
000566,20231025,1
000566,20231026,1
000566,20231027,1
000566,20231030,1
000566,20231031,1
000566,20231101,1
000566,20231102,1
000566,20231103,1
000566,20231106,1
000566,20231107,1
000566,20231108,1
000566,20231109,1
000566,20231110,1
000566,20231113,1
000566,20231114,1
000566,20231115,1
000566,20231116,1
000566,20231117,1
000566,20231120,1
000566,20231121,1
000566,20231122,1
000566,20231123,1
000566,20231124,1
000566,20231127,1
000566,20231128,1
000566,20231129,1
000566,20231130,1
000566,20231201,1
000566,20231204,1
000566,20231205,1
000566,20231206,1
000566,20231207,1
000566,20231208,1
000567,20231015,1
000567,20231016,1
000567,20231017,1
000567,20231018,1
000567,20231019,1
000567,20231020,1
000567,20231022,1
000567,20231023,1
000567,20231024,1
000567,20231025,1
000567,20231026,1
000567,20231027,1
000567,20231028,1
000567,20231029,1
000567,20231030,1
000567,20231031,1
000567,20231101,1
000567,20231102,1
000567,20231103,1
000567,20231104,1
000567,20231105,1
000567,20231106,1
000567,20231107,1
000567,20231108,1
000567,20231109,1
000567,20231110,1
000567,20231111,1
000567,20231112,1
000567,20231113,1
000567,20231114,1
000567,20231115,1
000567,20231116,1
000567,20231117,1
000567,20231118,1
000567,20231119,1
000567,20231120,1
000567,20231121,1
000567,20231122,1
000567,20231123,1
000567,20231124,1
000567,20231125,1
000567,20231126,1
000567,20231127,1
000567,20231128,1
000567,20231129,1
000567,20231130,1
000567,20231201,1
000567,20231202,1
000567,20231203,1
000567,20231204,1
000567,20231205,1
000567,20231206,1
000567,20231207,1
000567,20231208,1
000567,20231209,1
000568,20231014,1
000568,20231016,1
000568,20231017,1
000568,20231018,1
000568,20231019,1
000568,20231020,1
000568,20231021,1
000568,20231023,1
000568,20231024,1
000568,20231025,1
000568,20231026,1
000568,20231027,1
000568,20231028,1
000568,20231030,1
000568,20231031,1
000568,20231102,1
000568,20231103,1
000568,20231104,1
000568,20231106,1
000568,20231107,1
000568,20231108,1
000568,20231109,1
000568,20231110,1
000568,20231111,1
000568,20231113,1
000568,20231114,1
000568,20231115,1
000568,20231116,1
000568,20231117,1
000568,20231118,1
000568,20231120,1
000568,20231121,1
000568,20231122,1
000568,20231123,1
000568,20231124,1
000568,20231125,1
000568,20231127,1
000568,20231128,1
000568,20231129,1
000568,20231130,1
000568,20231201,1
000568,20231202,1
000568,20231204,1
000568,20231205,1
000568,20231206,1
000568,20231207,1
000568,20231208,1
000568,20231209,1
000569,20231016,1
000569,20231017,1
000569,20231018,1
000569,20231019,1
000569,20231023,1
000569,20231024,1
000569,20231025,1
000569,20231026,1
000569,20231030,1
000569,20231102,1
000570,20231020,1
000570,20231027,1
000570,20231031,1
000570,20231103,1
000571,20231104,1
000571,20231106,1
000571,20231107,1
000571,20231108,1
000571,20231109,1
000571,20231110,1
000571,20231111,1
000571,20231113,1
000571,20231114,1
000571,20231115,1
000571,20231116,1
000571,20231117,1
000571,20231118,1
000571,20231120,1
000571,20231121,1
000571,20231122,1
000571,20231123,1
000571,20231124,1
000571,20231125,1
000571,20231127,1
000571,20231128,1
000571,20231129,1
000571,20231130,1
000571,20231201,1
000571,20231202,1
000571,20231204,1
000571,20231205,1
000571,20231206,1
000571,20231207,1
000571,20231208,1
000571,20231209,1
000572,20231015,1
000572,20231020,1
000572,20231021,1
000572,20231022,1
000572,20231027,1
000572,20231028,1
000572,20231029,1
000572,20231031,1
000572,20231101,1
000572,20231103,1
000573,20231106,1
000573,20231107,1
000573,20231108,1
000573,20231109,1
000573,20231113,1
000573,20231114,1
000573,20231115,1
000573,20231116,1
000573,20231120,1
000573,20231121,1
000573,20231122,1
000573,20231123,1
000573,20231127,1
000573,20231128,1
000573,20231129,1
000573,20231130,1
000573,20231204,1
000573,20231205,1
000573,20231206,1
000573,20231207,1
000574,20231104,1
000574,20231105,1
000574,20231110,1
000574,20231111,1
000574,20231112,1
000574,20231117,1
000574,20231118,1
000574,20231119,1
000574,20231124,1
000574,20231125,1
000574,20231126,1
000574,20231201,1
000574,20231202,1
000574,20231203,1
000574,20231208,1
000574,20231209,1
000575,20231016,1
000575,20231017,1
000575,20231018,1
000575,20231019,1
000575,20231020,1
000575,20231021,1
000575,20231023,1
000575,20231024,1
000575,20231025,1
000575,20231026,1
000575,20231027,1
000575,20231028,1
000575,20231030,1
000575,20231102,1
000575,20231103,1
000576,20231104,1
000576,20231105,1
000576,20231111,1
000576,20231112,1
000576,20231118,1
000576,20231119,1
000576,20231125,1
000576,20231126,1
000576,20231202,1
000576,20231203,1
000576,20231209,1
000577,20231015,1
000577,20231021,1
000577,20231022,1
000577,20231028,1
000577,20231029,1
000577,20231101,1
000578,20231017,1
000578,20231018,1
000578,20231019,1
000578,20231020,1
000578,20231023,1
000578,20231024,1
000578,20231025,1
000578,20231026,1
000578,20231027,1
000578,20231030,1
000578,20231031,1
000578,20231102,1
000578,20231103,1
000579,20231021,1
000579,20231028,1
000580,20231104,1
000580,20231111,1
000580,20231118,1
000580,20231125,1
000580,20231202,1
000580,20231209,1
000581,20231015,1
000581,20231021,1
000581,20231022,1
000581,20231028,1
000581,20231029,1
000581,20231031,1
000581,20231101,1
000582,20231016,1
000582,20231017,1
000582,20231018,1
000582,20231019,1
000582,20231020,1
000582,20231023,1
000582,20231024,1
000582,20231025,1
000582,20231026,1
000582,20231027,1
000582,20231030,1
000582,20231102,1
000582,20231103,1
000583,20231016,1
000583,20231017,1
000583,20231018,1
000583,20231019,1
000583,20231020,1
000583,20231021,1
000583,20231023,1
000583,20231024,1
000583,20231025,1
000583,20231026,1
000583,20231027,1
000583,20231028,1
000583,20231030,1
000583,20231031,1
000583,20231101,1
000583,20231102,1
000583,20231103,1
000584,20231015,1
000584,20231016,1
000584,20231017,1
000584,20231018,1
000584,20231019,1
000584,20231020,1
000584,20231021,1
000584,20231022,1
000584,20231023,1
000584,20231024,1
000584,20231025,1
000584,20231026,1
000584,20231027,1
000584,20231028,1
000584,20231029,1
000584,20231030,1
000584,20231031,1
000584,20231101,1
000584,20231102,1
000584,20231103,1
000584,20231104,1
000584,20231105,1
000584,20231106,1
000584,20231107,1
000584,20231108,1
000584,20231109,1
000584,20231110,1
000584,20231111,1
000584,20231112,1
000584,20231113,1
000584,20231114,1
000584,20231115,1
000584,20231116,1
000584,20231117,1
000584,20231118,1
000584,20231119,1
000584,20231120,1
000584,20231121,1
000584,20231122,1
000584,20231123,1
000584,20231124,1
000584,20231125,1
000584,20231126,1
000584,20231127,1
000584,20231128,1
000584,20231129,1
000584,20231130,1
000584,20231201,1
000584,20231202,1
000584,20231203,1
000584,20231204,1
000584,20231205,1
000584,20231206,1
000584,20231207,1
000584,20231208,1
000584,20231209,1
000585,20231016,1
000585,20231017,1
000585,20231018,1
000585,20231019,1
000585,20231023,1
000585,20231024,1
000585,20231025,1
000585,20231026,1
000585,20231030,1
000585,20231031,1
000585,20231102,1
000585,20231106,1
000585,20231107,1
000585,20231108,1
000585,20231109,1
000585,20231113,1
000585,20231114,1
000585,20231115,1
000585,20231116,1
000585,20231120,1
000585,20231121,1
000585,20231122,1
000585,20231123,1
000586,20231110,1
000586,20231117,1
000586,20231124,1
000586,20231127,1
000586,20231128,1
000586,20231129,1
000586,20231130,1
000586,20231201,1
000586,20231204,1
000586,20231205,1
000586,20231206,1
000586,20231207,1
000586,20231208,1
000587,20231215,1
000587,20231217,1
000587,20231218,1
000587,20231219,1
000587,20231220,1
000587,20231221,1
000587,20231222,1
000587,20231224,1
000587,20231225,1
000587,20231226,1
000587,20231227,1
000587,20231228,1
000587,20231229,1
000587,20231231,1
000587,20240101,1
000587,20240102,1
000587,20240103,1
000587,20240104,1
000587,20240105,1
000587,20240107,1
000587,20240108,1
000587,20240109,1
000587,20240110,1
000587,20240111,1
000588,20231031,1
000588,20231101,1
000589,20231014,1
000589,20231017,1
000589,20231018,1
000589,20231019,1
000589,20231020,1
000589,20231021,1
000589,20231023,1
000589,20231024,1
000589,20231025,1
000589,20231026,1
000589,20231027,1
000589,20231028,1
000589,20231030,1
000589,20231031,1
000589,20231102,1
000589,20231103,1
000589,20231104,1
000589,20231106,1
000589,20231107,1
000589,20231108,1
000589,20231109,1
000589,20231110,1
000589,20231111,1
000589,20231113,1
000589,20231114,1
000589,20231115,1
000589,20231116,1
000589,20231117,1
000589,20231118,1
000589,20231120,1
000589,20231121,1
000589,20231122,1
000589,20231123,1
000589,20231124,1
000589,20231125,1
000589,20231127,1
000589,20231128,1
000589,20231129,1
000589,20231130,1
000589,20231201,1
000589,20231202,1
000589,20231204,1
000589,20231205,1
000589,20231206,1
000589,20231207,1
000589,20231208,1
000589,20231209,1
000590,20231015,1
000590,20231017,1
000590,20231018,1
000590,20231019,1
000590,20231020,1
000590,20231022,1
000590,20231023,1
000590,20231024,1
000590,20231025,1
000590,20231026,1
000590,20231027,1
000590,20231029,1
000590,20231030,1
000590,20231031,1
000590,20231101,1
000590,20231102,1
000590,20231103,1
000591,20231105,1
000591,20231106,1
000591,20231107,1
000591,20231108,1
000591,20231109,1
000591,20231110,1
000591,20231112,1
000591,20231113,1
000591,20231114,1
000591,20231115,1
000591,20231116,1
000591,20231117,1
000591,20231119,1
000591,20231120,1
000591,20231121,1
000591,20231122,1
000591,20231123,1
000591,20231124,1
000591,20231126,1
000591,20231127,1
000591,20231128,1
000591,20231129,1
000591,20231130,1
000591,20231201,1
000591,20231203,1
000591,20231204,1
000591,20231205,1
000591,20231206,1
000591,20231207,1
000591,20231208,1
000592,20231117,1
000592,20231124,1
000593,20231016,1
000593,20231017,1
000593,20231018,1
000593,20231019,1
000593,20231020,1
000593,20231023,1
000593,20231024,1
000593,20231025,1
000593,20231026,1
000593,20231027,1
000593,20231030,1
000593,20231031,1
000593,20231102,1
000593,20231106,1
000593,20231107,1
000593,20231108,1
000593,20231109,1
000593,20231113,1
000593,20231114,1
000593,20231115,1
000593,20231116,1
000593,20231120,1
000593,20231121,1
000593,20231122,1
000593,20231123,1
000593,20231127,1
000593,20231128,1
000593,20231129,1
000593,20231130,1
000593,20231201,1
000593,20231204,1
000593,20231205,1
000593,20231206,1
000593,20231207,1
000593,20231208,1
000594,20231028,1
000594,20231029,1
000594,20231030,1
000594,20231031,1
000594,20231101,1
000594,20231102,1
000594,20231103,1
000594,20231104,1
000594,20231105,1
000594,20231106,1
000594,20231107,1
000594,20231108,1
000594,20231109,1
000594,20231110,1
000594,20231111,1
000594,20231112,1
000594,20231113,1
000594,20231114,1
000594,20231115,1
000594,20231116,1
000594,20231117,1
000594,20231118,1
000594,20231119,1
000594,20231120,1
000594,20231121,1
000594,20231122,1
000594,20231123,1
000594,20231124,1
000594,20231125,1
000594,20231126,1
000594,20231127,1
000594,20231128,1
000594,20231129,1
000594,20231130,1
000594,20231201,1
000594,20231202,1
000594,20231203,1
000594,20231204,1
000594,20231205,1
000594,20231206,1
000594,20231207,1
000594,20231208,1
000594,20231209,1
000595,20231014,1
000595,20231015,1
000595,20231016,1
000595,20231017,1
000595,20231018,1
000595,20231019,1
000595,20231020,1
000595,20231021,1
000595,20231022,1
000595,20231023,1
000595,20231024,1
000595,20231025,1
000595,20231026,1
000595,20231027,1
000596,20231014,1
000596,20231015,1
000596,20231016,1
000596,20231017,1
000596,20231018,1
000596,20231019,1
000596,20231020,1
000596,20231021,1
000596,20231022,1
000596,20231023,1
000596,20231024,1
000596,20231025,1
000596,20231026,1
000596,20231027,1
000596,20231028,1
000596,20231029,1
000596,20231030,1
000596,20231031,1
000596,20231101,1
000596,20231102,1
